row_id,region,cluster_id,instance_type,deploy_channel,os_image,cpu_util,mem_pressure,disk_latency_ms,request_rate_rps,error_rate_pct,queue_depth,cache_hit_ratio,node_age_days,power_draw_watts,incident,split
22937,ap-northeast,ap-northeast-c10,m6i.large,canary,al2023-v3,0.6546,0.319,3.867,1183.41,0.5455,10,0.7918,344.3,365.18,0,test
22938,eu-west,eu-west-c15,m6i.large,stable,debian-12-v3,0.4338,0.5626,8.735,133.34,0.0382,5,0.8294,853.1,258.81,0,test
22939,af-south,af-south-c01,c6i.4xlarge,beta,ubuntu-24.04-v2,0.5337,0.5742,4.637,92.27,0.0524,5,0.9637,114.1,343.22,0,train
22940,ca-central,ca-central-c06,m6i.large,stable,al2023-v2,0.3219,0.1669,4.754,60.1,0.8464,0,0.9837,82.3,222.63,0,train
22941,ca-central,ca-central-c11,t3.large,stable,ubuntu-22.04-v3,0.8613,0.3987,5.934,1286.75,0.0475,7,0.8625,983.6,374.82,0,test
22942,eu-west,eu-west-c21,r6i.2xlarge,stable,debian-12-v2,0.8183,0.7165,8.625,1091.24,0.3009,14,0.8362,93.5,446.62,1,val
22943,ca-central,ca-central-c10,m6i.large,stable,debian-12-v2,0.5027,0.1908,4.913,852.35,0.1325,7,0.7708,245.3,299.47,0,test
22944,ca-central,ca-central-c06,m6i.2xlarge,stable,debian-12-v2,0.6297,0.423,8.998,136.6,0.0718,3,0.9858,52.9,343.49,0,val
22945,eu-west,eu-west-c08,m6i.2xlarge,stable,ubuntu-22.04-v2,0.883,0.7422,16.408,103.41,1.6012,4,0.9892,430.4,360.04,0,train
22946,us-east,us-east-c26,m6i.large,beta,ubuntu-22.04-v2,0.6532,0.3967,23.297,1072.67,2.0044,19,0.8503,581.6,370.03,1,train
22947,eu-west,eu-west-c21,m6i.2xlarge,stable,debian-12-v1,0.562,0.277,11.37,786.58,1.1158,13,0.8123,222.9,380.6,1,train
22948,me-central,me-central-c02,c6i.4xlarge,beta,ubuntu-24.04-v3,0.4678,0.6371,11.068,106.06,0.1612,7,0.8372,60.2,323.94,0,train
22949,af-south,af-south-c06,m6i.2xlarge,canary,ubuntu-22.04-v3,0.7134,0.5037,6.706,151.66,0.5979,7,0.9728,187.8,339.71,1,train
22950,me-central,me-central-c03,c6i.xlarge,stable,al2023-v1,0.5862,0.4491,8.08,417.23,1.6979,14,0.9923,196.7,349.87,0,train
22951,eu-central,eu-central-c10,c6i.xlarge,canary,ubuntu-22.04-v2,0.6664,0.5941,6.984,640.32,0.0144,11,0.717,40.2,339.68,0,train
22952,ca-central,ca-central-c10,c6i.4xlarge,stable,ubuntu-24.04-v2,0.3187,0.251,4.807,122.52,0.1014,9,0.7178,646.9,291.91,0,train
22953,ca-central,ca-central-c11,c6i.xlarge,stable,debian-12-v1,0.4859,0.3413,15.626,701.0,0.0611,8,0.9276,138.2,322.92,0,test
22954,ap-south,ap-south-c21,r6i.2xlarge,stable,ubuntu-24.04-v3,0.5106,0.3988,9.908,493.64,0.1778,12,0.9043,295.0,345.98,0,train
22955,eu-west,eu-west-c19,m6i.2xlarge,stable,debian-12-v3,0.6609,0.528,3.922,626.78,0.4456,9,0.9078,60.0,370.97,0,test
22956,us-east,us-east-c13,m6i.2xlarge,stable,ubuntu-22.04-v3,0.5071,0.2427,9.176,491.57,0.1441,10,0.9483,56.4,313.26,0,train
22957,eu-west,eu-west-c22,t3.large,canary,debian-12-v2,0.7783,0.3999,6.771,1201.59,2.8656,16,0.8552,194.5,383.72,1,train
22958,eu-central,eu-central-c11,t3.large,stable,ubuntu-22.04-v1,0.6617,0.1815,11.899,1107.81,1.6128,6,0.8589,1276.9,336.75,1,val
22959,us-east,us-east-c17,m6i.2xlarge,stable,debian-12-v3,0.6023,0.7614,9.456,670.51,0.0618,20,0.7818,131.0,380.59,1,train
22960,us-east,us-east-c13,c6i.xlarge,stable,ubuntu-24.04-v2,0.6958,0.7492,7.706,110.88,0.3062,7,0.9563,158.7,338.7,0,train
22961,ap-south,ap-south-c08,c6i.4xlarge,stable,ubuntu-24.04-v1,0.4702,0.2814,11.2,705.67,1.8134,16,0.9568,541.6,383.55,0,train
22962,af-south,af-south-c02,r6i.2xlarge,stable,debian-12-v2,0.4921,0.2987,4.904,350.86,0.112,3,0.7009,42.3,311.2,0,train
22963,ap-south,ap-south-c08,m6i.2xlarge,stable,ubuntu-24.04-v1,0.6045,0.5676,3.149,653.38,0.1018,6,0.9061,161.6,363.24,0,train
22964,eu-central,eu-central-c12,t3.large,stable,ubuntu-24.04-v1,0.5539,0.4231,10.639,518.92,0.3008,14,0.922,131.8,324.19,1,val
22965,ap-south,ap-south-c08,m6i.2xlarge,beta,debian-12-v2,0.7424,0.4865,5.087,119.43,0.7656,2,0.8611,7.5,310.19,0,train
22966,eu-central,eu-central-c01,m6i.large,stable,ubuntu-24.04-v2,0.508,0.3511,23.115,98.24,0.4939,9,0.9823,175.1,293.4,1,train
22967,ca-central,ca-central-c03,c6i.xlarge,beta,al2023-v1,0.4657,0.4608,11.015,144.59,0.6266,11,0.8884,95.7,318.55,0,val
22968,us-east,us-east-c21,c6i.xlarge,canary,al2023-v1,0.4371,0.2371,4.46,401.65,0.1669,5,0.8279,834.6,272.48,0,train
22969,af-south,af-south-c06,m6i.large,canary,debian-12-v2,0.8279,0.6734,6.387,746.39,0.6658,13,0.9358,225.7,350.15,1,train
22970,eu-west,eu-west-c25,r6i.2xlarge,stable,ubuntu-22.04-v3,0.3756,0.2116,4.277,115.32,0.1497,10,0.9445,191.3,299.28,0,train
22971,ca-central,ca-central-c06,c6i.4xlarge,stable,ubuntu-24.04-v1,0.7278,0.6447,15.279,124.66,0.4396,10,0.978,159.3,380.7,0,train
22972,eu-west,eu-west-c19,t3.large,stable,ubuntu-22.04-v3,0.7382,0.3433,5.653,696.35,0.3653,7,0.9699,37.4,310.29,0,train
22973,ap-northeast,ap-northeast-c09,r6i.2xlarge,stable,ubuntu-22.04-v3,0.4842,0.3835,11.577,777.78,0.9608,18,0.9372,483.6,376.65,0,train
22974,ca-central,ca-central-c07,c6i.xlarge,stable,al2023-v3,0.6746,0.3557,6.005,679.4,1.1878,5,0.7424,537.8,355.48,1,test
22975,us-west,us-west-c06,m6i.2xlarge,stable,debian-12-v3,0.8254,0.6482,3.769,1045.65,0.7347,9,0.8529,645.9,375.07,0,val
22976,eu-central,eu-central-c10,r6i.2xlarge,stable,ubuntu-22.04-v3,0.5574,0.6219,7.613,135.04,0.2121,11,0.9544,1006.9,325.65,0,train
22977,ap-south,ap-south-c15,c6i.xlarge,stable,debian-12-v1,0.2299,0.103,8.884,95.33,0.1076,3,0.7903,142.7,244.88,0,test
22978,us-east,us-east-c21,r6i.2xlarge,beta,ubuntu-22.04-v1,0.6072,0.5066,2.522,83.3,0.3363,0,0.8374,182.1,314.42,0,test
22979,ca-central,ca-central-c10,m6i.large,stable,debian-12-v3,0.3725,0.2892,15.513,77.11,0.3713,6,0.983,795.2,236.76,0,train
22980,ca-central,ca-central-c07,m6i.large,stable,ubuntu-24.04-v3,0.6307,0.629,6.353,146.35,1.1934,2,0.8226,318.4,278.82,1,train
22981,us-east,us-east-c15,m6i.large,stable,ubuntu-22.04-v2,0.6738,0.2092,12.929,114.25,1.0967,0,0.853,1213.1,298.2,0,train
22982,eu-west,eu-west-c25,m6i.large,canary,ubuntu-24.04-v3,0.83,0.5494,15.865,972.31,0.375,12,0.9804,902.1,399.65,0,train
22983,ap-south,ap-south-c09,c6i.4xlarge,stable,al2023-v1,0.9203,0.7209,13.443,1708.24,0.6517,23,0.9399,171.6,503.97,1,train
22984,ap-south,ap-south-c12,m6i.large,stable,ubuntu-22.04-v1,0.5508,0.4006,7.184,759.05,4.3065,12,0.8748,215.3,309.32,0,train
22985,us-east,us-east-c25,r6i.2xlarge,stable,ubuntu-22.04-v1,0.7436,0.5903,11.769,501.8,0.0218,5,0.8271,813.0,334.95,0,train
22986,af-south,af-south-c06,m6i.large,beta,debian-12-v3,0.764,0.3342,9.0,1176.74,0.5121,3,0.6294,965.3,368.85,1,train
22987,ca-central,ca-central-c09,m6i.large,stable,debian-12-v1,0.7866,0.6444,16.97,202.64,0.3273,6,0.9617,117.5,335.32,0,train
22988,ap-south,ap-south-c21,m6i.large,stable,ubuntu-24.04-v3,0.764,0.6353,3.214,529.63,0.3952,3,0.8669,925.6,294.78,0,train
22989,us-east,us-east-c19,r6i.2xlarge,stable,ubuntu-24.04-v3,0.6927,0.4616,7.299,568.63,0.0026,4,0.8826,165.1,382.62,0,train
22990,ap-south,ap-south-c10,m6i.2xlarge,stable,ubuntu-22.04-v2,0.4954,0.2541,5.895,699.28,0.4811,9,0.9025,290.5,348.17,0,train
22991,me-central,me-central-c02,c6i.xlarge,stable,ubuntu-24.04-v3,0.5699,0.3487,5.329,1113.37,0.5212,21,0.8612,115.9,390.92,0,train
22992,ap-south,ap-south-c08,c6i.xlarge,stable,debian-12-v1,0.4204,0.7086,4.424,456.22,0.2301,19,0.7934,24.8,319.36,0,train
22993,eu-central,eu-central-c08,m6i.large,stable,ubuntu-24.04-v2,0.6831,0.6999,6.095,412.72,0.1086,4,0.8876,553.8,300.03,0,train
22994,eu-west,eu-west-c02,r6i.2xlarge,canary,ubuntu-24.04-v3,0.6725,0.6961,9.119,194.06,0.7312,14,0.9715,217.4,352.54,0,test
22995,eu-west,eu-west-c08,t3.large,stable,ubuntu-24.04-v3,0.3776,0.2708,7.417,420.38,0.7041,4,0.8637,529.5,232.3,0,test
22996,us-east,us-east-c25,c6i.xlarge,stable,ubuntu-22.04-v3,0.7153,0.5045,11.667,230.85,1.774,6,0.97,335.4,325.71,0,train
22997,us-west,us-west-c05,m6i.large,stable,al2023-v2,0.3945,0.2497,10.448,879.96,0.5929,19,0.8903,90.9,326.86,0,train
22998,ap-northeast,ap-northeast-c12,c6i.xlarge,beta,ubuntu-22.04-v1,0.3932,0.367,7.244,111.64,0.009,13,0.9924,347.8,316.24,0,train
22999,us-east,us-east-c13,r6i.2xlarge,stable,debian-12-v2,0.7371,0.4707,14.854,911.6,0.8079,13,0.9344,143.4,411.88,0,train
23000,us-east,us-east-c21,c6i.xlarge,stable,ubuntu-22.04-v3,0.7967,0.7425,9.858,479.47,0.5805,9,0.9041,408.1,370.79,0,train
23001,ap-south,ap-south-c21,c6i.xlarge,canary,ubuntu-24.04-v1,0.8137,0.6009,3.327,1338.26,0.0253,10,0.7708,53.6,377.03,0,train
23002,us-west,us-west-c02,m6i.2xlarge,stable,debian-12-v1,0.4474,0.1777,5.773,819.93,1.3596,10,0.7531,159.9,346.77,1,train
23003,eu-central,eu-central-c05,m6i.large,stable,ubuntu-24.04-v3,0.5196,0.5017,4.678,764.61,0.0042,19,0.9697,700.5,346.99,0,val
23004,ca-central,ca-central-c10,m6i.large,stable,debian-12-v2,0.845,0.7478,11.265,73.2,2.0873,7,0.9425,58.8,286.71,0,train
23005,us-west,us-west-c05,c6i.xlarge,stable,ubuntu-22.04-v1,0.4326,0.5925,4.657,60.69,0.0089,2,0.9427,1364.9,270.91,0,train
23006,us-west,us-west-c00,m6i.large,stable,al2023-v3,0.8347,0.6971,8.195,165.64,0.3622,8,0.9768,503.8,371.34,0,train
23007,eu-central,eu-central-c01,c6i.xlarge,beta,al2023-v1,0.7688,0.4803,7.688,641.9,0.0553,7,0.8322,37.7,379.8,0,test
23008,us-east,us-east-c13,m6i.2xlarge,stable,debian-12-v3,0.5717,0.5107,2.963,513.94,0.0161,8,0.9158,253.1,327.74,0,train
23009,ap-south,ap-south-c08,r6i.2xlarge,stable,ubuntu-24.04-v3,0.446,0.4198,9.922,565.57,0.0338,13,0.7807,60.4,336.22,0,train
23010,sa-east,sa-east-c00,c6i.xlarge,canary,ubuntu-22.04-v3,0.4876,0.3377,12.486,115.56,0.2091,6,0.9696,299.9,298.15,0,val
23011,ap-northeast,ap-northeast-c12,r6i.2xlarge,beta,debian-12-v1,0.3483,0.2009,3.34,1087.77,0.9562,8,0.5316,680.4,334.25,1,train
23012,eu-west,eu-west-c09,m6i.large,stable,ubuntu-22.04-v3,0.253,0.3478,6.751,127.22,0.2364,16,0.9248,80.2,296.2,0,test
23013,ca-central,ca-central-c13,c6i.xlarge,beta,ubuntu-22.04-v3,0.7143,0.5146,13.568,984.16,0.6657,22,0.8907,135.6,388.0,0,train
23014,ap-northeast,ap-northeast-c15,r6i.2xlarge,stable,ubuntu-24.04-v3,0.7549,0.8159,11.035,364.15,2.6596,11,0.8674,701.0,372.65,1,val
23015,ap-south,ap-south-c08,c6i.4xlarge,stable,al2023-v1,0.2692,0.1819,9.048,268.81,0.0377,5,0.92,149.4,320.85,0,train
23016,us-east,us-east-c25,m6i.2xlarge,stable,ubuntu-22.04-v3,0.6264,0.4239,12.459,718.92,0.3023,10,0.8563,33.8,396.18,0,train
23017,us-east,us-east-c07,t3.large,canary,ubuntu-24.04-v3,0.4297,0.2915,4.252,793.67,0.0119,10,0.8318,114.5,320.4,0,val
23018,af-south,af-south-c06,m6i.large,stable,ubuntu-24.04-v2,0.4789,0.1823,10.779,683.1,0.2012,6,0.85,269.8,322.0,0,val
23019,eu-west,eu-west-c08,r6i.2xlarge,stable,ubuntu-24.04-v2,0.7523,0.434,6.62,164.86,0.9342,3,0.9632,84.4,345.01,0,train
23020,ap-northeast,ap-northeast-c12,c6i.4xlarge,beta,ubuntu-22.04-v2,0.4967,0.3183,15.17,109.2,0.5288,4,0.931,1127.0,319.56,1,train
23021,ap-northeast,ap-northeast-c08,c6i.xlarge,stable,al2023-v1,0.711,0.6284,4.927,132.29,0.1671,5,0.9184,263.5,315.17,0,val
23022,us-east,us-east-c13,m6i.large,stable,al2023-v3,0.7156,0.3242,8.784,1450.89,0.3289,12,0.9318,197.3,408.79,0,val
23023,ap-northeast,ap-northeast-c01,m6i.large,stable,ubuntu-24.04-v2,0.6563,0.4421,7.634,1090.99,0.2509,18,0.9016,123.7,376.44,0,train
23024,me-central,me-central-c02,m6i.large,beta,ubuntu-22.04-v2,0.7017,0.5508,2.164,1389.09,0.0054,12,0.6931,34.0,380.32,1,train
23025,af-south,af-south-c08,t3.large,canary,debian-12-v1,0.4868,0.3946,11.946,845.68,1.0022,19,0.7872,94.0,334.83,0,val
23026,sa-east,sa-east-c07,c6i.xlarge,beta,debian-12-v1,0.5637,0.3321,5.11,104.41,0.5572,3,0.9708,94.4,289.83,0,test
23027,af-south,af-south-c06,m6i.large,stable,debian-12-v1,0.7594,0.5627,28.423,473.31,1.5011,5,0.6844,900.5,348.51,1,train
23028,eu-west,eu-west-c21,m6i.2xlarge,beta,al2023-v2,0.5326,0.5136,4.344,117.23,0.1668,2,0.8457,63.2,318.99,1,train
23029,us-east,us-east-c14,c6i.xlarge,stable,ubuntu-22.04-v3,0.636,0.38,7.69,818.98,1.1061,12,0.9696,258.0,382.15,0,val
23030,ca-central,ca-central-c06,m6i.large,beta,debian-12-v2,0.3627,0.3775,7.032,73.15,0.7327,5,0.9648,142.1,252.15,0,val
23031,eu-central,eu-central-c01,t3.large,stable,ubuntu-22.04-v1,0.4466,0.2555,6.678,559.53,0.9804,5,0.9249,754.5,278.35,0,train
23032,ap-south,ap-south-c06,m6i.large,beta,ubuntu-22.04-v1,0.6202,0.6373,12.542,86.87,0.1731,8,0.9757,169.3,280.38,0,train
23033,us-east,us-east-c26,m6i.2xlarge,stable,ubuntu-22.04-v2,0.6145,0.6181,12.173,748.36,0.0057,20,0.8385,1054.2,380.58,0,val
23034,eu-west,eu-west-c20,t3.large,stable,debian-12-v1,0.7794,0.545,14.837,834.4,0.4487,8,0.7952,804.2,350.35,1,train
23035,us-east,us-east-c26,m6i.large,stable,debian-12-v2,0.1444,0.319,1.96,48.53,0.3573,3,0.9299,250.3,244.07,0,test
23036,ap-northeast,ap-northeast-c12,c6i.4xlarge,canary,ubuntu-24.04-v3,0.5723,0.6028,6.033,97.18,0.5744,1,0.6276,978.9,302.8,0,train
23037,ap-northeast,ap-northeast-c12,c6i.xlarge,beta,ubuntu-22.04-v1,0.8492,0.8507,8.945,1373.68,0.0112,31,0.8827,1015.8,468.06,1,train
23038,eu-west,eu-west-c25,m6i.2xlarge,stable,al2023-v1,0.3336,0.1966,7.199,126.95,0.3283,6,0.8159,26.2,265.09,0,train
23039,ap-northeast,ap-northeast-c10,t3.large,beta,ubuntu-24.04-v1,0.483,0.6947,13.919,107.2,0.6177,20,0.9028,1112.6,309.88,0,val
23040,ca-central,ca-central-c10,c6i.xlarge,stable,al2023-v2,0.2356,0.2196,8.746,735.6,0.2826,22,0.754,106.8,300.89,1,train
23041,eu-west,eu-west-c19,m6i.large,stable,ubuntu-22.04-v1,0.6097,0.2637,5.238,703.4,0.3455,5,0.8875,1042.6,319.37,0,train
23042,us-east,us-east-c19,r6i.2xlarge,stable,ubuntu-22.04-v2,0.6131,0.4723,17.331,955.94,1.9465,20,0.832,36.0,432.77,0,val
23043,ap-south,ap-south-c15,r6i.2xlarge,stable,ubuntu-24.04-v3,0.4639,0.3182,13.433,93.16,0.436,6,0.9076,13.0,332.58,0,train
23044,ap-south,ap-south-c13,m6i.large,stable,ubuntu-22.04-v3,0.6504,0.5996,5.401,225.32,1.9584,7,0.8294,84.7,319.7,0,test
23045,us-west,us-west-c01,m6i.2xlarge,stable,ubuntu-22.04-v3,0.7324,0.7476,6.967,410.31,0.4109,8,0.7429,76.2,360.4,1,train
23046,us-west,us-west-c03,c6i.xlarge,stable,al2023-v1,0.5411,0.7335,10.831,64.6,0.0604,5,0.9722,233.0,278.41,0,train
23047,eu-west,eu-west-c25,c6i.xlarge,stable,al2023-v3,0.7077,0.3479,7.748,1404.1,0.1921,13,0.9103,821.7,388.33,0,train
23048,me-central,me-central-c02,c6i.xlarge,stable,debian-12-v2,0.4507,0.2475,5.876,142.55,0.3057,3,0.9078,1283.8,278.62,0,train
23049,us-west,us-west-c06,t3.large,stable,ubuntu-22.04-v3,0.3717,0.1728,5.877,555.7,2.2809,7,0.9128,1037.6,281.65,0,train
23050,us-east,us-east-c21,r6i.2xlarge,stable,ubuntu-22.04-v3,0.4405,0.3215,18.168,64.72,0.8387,2,0.9362,1277.3,288.7,0,train
23051,me-central,me-central-c00,m6i.large,stable,ubuntu-24.04-v2,0.7653,0.3256,4.82,1139.46,0.0578,5,0.7647,90.6,351.97,0,train
23052,sa-east,sa-east-c07,c6i.4xlarge,beta,ubuntu-22.04-v2,0.7911,0.7182,6.404,682.97,0.4019,7,0.9719,116.4,407.86,0,train
23053,sa-east,sa-east-c07,m6i.large,stable,debian-12-v3,0.5298,0.5261,9.634,127.34,1.5852,4,0.7316,1075.6,286.15,0,train
23054,us-west,us-west-c06,c6i.xlarge,canary,debian-12-v1,0.5495,0.5627,4.386,620.7,0.1642,14,0.9667,89.7,327.86,0,train
23055,eu-west,eu-west-c25,t3.large,beta,ubuntu-22.04-v3,0.805,0.5607,4.849,558.85,0.0287,3,0.9088,101.4,369.37,0,train
23056,us-east,us-east-c27,m6i.2xlarge,stable,ubuntu-24.04-v3,0.5968,0.511,9.444,601.06,0.264,9,0.8416,251.2,343.93,0,train
23057,ca-central,ca-central-c13,c6i.xlarge,stable,al2023-v1,0.4556,0.2991,5.349,634.1,0.1554,12,0.9244,100.3,331.22,0,test
23058,ap-northeast,ap-northeast-c10,r6i.2xlarge,stable,al2023-v2,0.3785,0.0809,6.698,1134.96,0.1201,9,0.8014,68.2,355.14,0,train
23059,ap-south,ap-south-c12,c6i.4xlarge,stable,al2023-v3,0.7288,0.5705,9.442,186.06,0.3279,11,0.9827,784.8,383.43,0,train
23060,ap-south,ap-south-c08,m6i.2xlarge,stable,ubuntu-22.04-v3,0.9404,0.843,11.847,1262.74,0.9679,7,0.8767,195.0,442.44,1,test
23061,us-west,us-west-c06,m6i.2xlarge,stable,ubuntu-22.04-v1,0.7066,0.4985,6.5,700.65,0.2826,15,0.9606,407.1,386.08,0,train
23062,us-west,us-west-c06,t3.large,beta,debian-12-v3,0.4561,0.6768,10.006,71.92,0.117,6,0.9135,1001.6,256.78,0,train
23063,eu-central,eu-central-c05,m6i.2xlarge,stable,al2023-v3,0.7627,0.4713,5.084,104.65,0.3596,1,0.8928,898.3,338.97,0,val
23064,us-east,us-east-c13,m6i.large,stable,ubuntu-22.04-v2,0.5799,0.3583,9.398,502.37,0.1947,7,0.9124,392.2,321.02,0,test
23065,ap-northeast,ap-northeast-c04,r6i.2xlarge,stable,ubuntu-24.04-v3,0.6992,0.3111,13.27,376.47,0.0355,8,0.9865,261.4,348.57,0,train
23066,ap-south,ap-south-c20,m6i.2xlarge,beta,ubuntu-22.04-v3,0.653,0.3275,7.324,900.89,0.0287,4,0.8755,38.0,351.06,0,train
23067,eu-central,eu-central-c10,m6i.large,stable,ubuntu-22.04-v1,0.716,0.6544,6.846,870.9,0.3594,13,0.934,1114.5,362.69,1,train
23068,eu-central,eu-central-c01,m6i.large,stable,ubuntu-22.04-v3,0.7038,0.4082,15.379,651.07,0.3448,8,0.912,454.4,362.74,1,train
23069,sa-east,sa-east-c07,c6i.xlarge,stable,ubuntu-22.04-v3,0.2611,0.2859,5.019,1003.0,0.011,17,0.617,179.0,331.38,0,train
23070,eu-central,eu-central-c07,m6i.2xlarge,stable,debian-12-v3,0.7948,0.6482,3.528,1056.97,0.0373,8,0.9254,201.5,392.07,0,train
23071,ap-northeast,ap-northeast-c12,t3.large,beta,debian-12-v1,0.4506,0.132,5.028,621.5,1.007,3,0.9541,138.5,295.02,0,train
23072,me-central,me-central-c02,m6i.2xlarge,canary,al2023-v2,0.4966,0.337,5.564,752.0,0.0157,20,0.9874,51.7,367.75,0,val
23073,us-east,us-east-c19,c6i.4xlarge,stable,debian-12-v1,0.3849,0.3031,8.507,105.46,0.1547,5,0.8801,281.5,299.51,0,train
23074,us-east,us-east-c23,t3.large,stable,debian-12-v1,0.3253,0.302,7.691,191.44,0.1287,8,0.7088,223.4,256.29,0,train
23075,ap-south,ap-south-c09,c6i.xlarge,beta,debian-12-v1,0.8499,0.6715,5.518,1700.33,0.1051,11,0.8433,158.2,432.41,0,val
23076,us-west,us-west-c10,m6i.large,stable,ubuntu-24.04-v3,0.4799,0.5625,12.766,168.53,1.3582,10,0.8608,182.2,291.48,0,test
23077,us-east,us-east-c07,t3.large,stable,ubuntu-24.04-v1,0.4201,0.6061,18.793,58.34,0.2781,3,0.9467,222.9,260.57,0,val
23078,sa-east,sa-east-c05,c6i.xlarge,stable,ubuntu-24.04-v3,0.7386,0.7216,12.877,538.08,0.0049,20,0.9492,1053.7,373.08,1,train
23079,eu-central,eu-central-c05,c6i.4xlarge,stable,debian-12-v1,0.3892,0.5338,7.776,663.39,0.9236,34,0.9567,129.7,411.15,0,train
23080,me-central,me-central-c00,r6i.2xlarge,beta,ubuntu-22.04-v2,0.4693,0.536,3.523,492.79,0.0005,9,0.8761,90.9,345.31,1,test
23081,ap-northeast,ap-northeast-c02,r6i.2xlarge,stable,al2023-v1,0.3902,0.2286,5.717,834.49,0.0485,10,0.8944,84.0,357.8,0,test
23082,ap-south,ap-south-c12,r6i.2xlarge,stable,ubuntu-24.04-v3,0.7563,0.5241,8.021,617.83,0.4158,12,0.9357,137.6,383.82,0,test
23083,us-west,us-west-c06,c6i.xlarge,stable,debian-12-v3,0.3545,0.2106,22.443,118.05,0.0699,6,0.9119,1149.8,234.19,0,test
23084,eu-west,eu-west-c01,t3.large,stable,al2023-v3,0.7416,0.3389,8.208,945.87,0.3351,10,0.9433,200.3,354.36,0,train
23085,ca-central,ca-central-c11,r6i.2xlarge,canary,debian-12-v3,0.4992,0.6358,7.052,116.22,0.1547,7,0.917,997.1,322.26,1,train
23086,ap-northeast,ap-northeast-c02,m6i.2xlarge,stable,debian-12-v2,0.3929,0.5608,8.331,95.79,0.1446,11,0.931,120.6,293.12,0,val
23087,eu-west,eu-west-c25,t3.large,canary,al2023-v2,0.2737,0.2287,6.554,116.25,0.1942,12,0.9113,146.5,259.36,0,test
23088,us-east,us-east-c21,m6i.2xlarge,stable,ubuntu-24.04-v2,0.7497,0.5782,10.918,356.71,1.9342,7,0.9685,110.1,373.72,0,test
23089,ca-central,ca-central-c07,c6i.xlarge,canary,debian-12-v3,0.5508,0.4946,10.442,539.11,0.0054,8,0.9125,70.5,321.87,0,val
23090,ca-central,ca-central-c13,c6i.xlarge,stable,debian-12-v3,0.7091,0.4386,17.262,765.41,0.421,9,0.8856,134.2,373.86,0,train
23091,ap-northeast,ap-northeast-c12,c6i.xlarge,stable,ubuntu-24.04-v2,0.4728,0.4612,4.602,203.39,0.0241,8,0.803,74.0,280.23,0,train
23092,us-east,us-east-c23,t3.large,canary,ubuntu-22.04-v3,0.4532,0.3575,17.896,712.64,0.152,20,0.8172,1071.6,329.79,1,train
23093,us-west,us-west-c14,m6i.2xlarge,stable,debian-12-v2,0.7092,0.71,13.354,148.73,0.4863,11,0.9941,87.2,360.28,0,test
23094,eu-central,eu-central-c10,c6i.xlarge,stable,ubuntu-22.04-v3,0.6563,0.5758,9.418,771.41,0.133,12,0.959,765.3,342.82,0,test
23095,eu-west,eu-west-c19,t3.large,stable,debian-12-v2,0.6844,0.3059,12.071,435.38,0.5311,6,0.8873,150.0,322.01,0,test
23096,eu-west,eu-west-c22,m6i.large,stable,al2023-v1,0.3052,0.188,7.918,406.27,0.653,3,0.8515,98.8,270.55,0,train
23097,eu-west,eu-west-c13,r6i.2xlarge,beta,ubuntu-22.04-v3,0.6287,0.711,12.639,123.18,0.0102,14,0.9875,187.1,362.15,0,train
23098,ap-northeast,ap-northeast-c12,c6i.xlarge,stable,ubuntu-24.04-v2,0.8022,0.9084,6.263,88.6,0.3729,5,0.8592,987.3,333.55,0,train
23099,ap-south,ap-south-c07,m6i.2xlarge,stable,al2023-v3,0.6621,0.3353,4.112,591.85,0.2417,7,0.9898,330.8,349.32,0,train
23100,ca-central,ca-central-c06,c6i.4xlarge,stable,debian-12-v1,0.6421,0.3554,14.337,123.23,0.9524,2,0.8771,275.7,321.77,1,train
23101,ca-central,ca-central-c02,m6i.2xlarge,stable,ubuntu-24.04-v3,0.4977,0.26,4.103,110.48,1.7278,2,0.8546,83.5,317.49,0,train
23102,sa-east,sa-east-c12,c6i.xlarge,beta,debian-12-v1,0.7614,0.619,3.901,76.97,0.9418,2,0.9835,99.0,339.23,0,test
23103,af-south,af-south-c01,t3.large,stable,ubuntu-24.04-v3,0.7887,0.5444,7.197,524.87,0.0627,2,0.9343,141.5,315.55,0,train
23104,me-central,me-central-c02,c6i.xlarge,stable,al2023-v2,0.7118,0.4527,6.036,1169.7,0.1387,6,0.6939,309.1,366.93,0,val
23105,af-south,af-south-c05,c6i.xlarge,stable,ubuntu-22.04-v1,0.2933,0.084,3.198,116.71,0.3596,1,0.8539,133.3,265.69,1,test
23106,ca-central,ca-central-c11,t3.large,stable,ubuntu-22.04-v2,0.6078,0.3948,6.075,174.32,1.1152,5,0.8401,140.4,288.24,0,test
23107,us-east,us-east-c13,c6i.4xlarge,stable,ubuntu-22.04-v3,0.7037,0.5343,5.4,779.27,0.832,8,0.9854,82.8,415.81,0,train
23108,me-central,me-central-c02,r6i.2xlarge,stable,al2023-v3,0.751,0.6129,11.204,396.3,0.4628,7,0.9811,1089.0,350.63,0,train
23109,us-east,us-east-c22,c6i.xlarge,canary,al2023-v3,0.6679,0.4016,10.601,87.27,0.019,2,0.9225,324.3,292.29,0,train
23110,us-east,us-east-c21,m6i.2xlarge,stable,ubuntu-22.04-v1,0.8674,0.743,5.898,447.42,0.0393,4,0.8089,164.3,375.9,0,train
23111,eu-west,eu-west-c18,r6i.2xlarge,stable,al2023-v3,0.4465,0.535,17.171,208.7,0.2772,18,0.8046,884.2,378.22,0,test
